商品コード,SKUコード,商品名,契約区分,規格１名,荷主コード,荷主名,産地コード,産地名,単位,在庫数,発注先企業コード,発注先部署コード,発注先部署名,発注先担当者コード,発注先担当者名,ＪＡＮコード,納品予定日_開始,納品予定日_終了,入荷日,ロット番号,ロット行,ロット枝,倉庫コード,特記事項,配送締切時間,配送日数,商談有無,値引有無
505077087,505077087,ﾎﾞｲﾙﾏﾀﾞｺｽﾗｲｽ6g×20枚,2,40×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084985,505084985,ﾊﾞﾅﾒｲ寿司ｴﾋﾞ3L(9-9.5cm)20尾,2,30×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
701000129,2.10415E+13,ﾔﾘｲｶ4段 約4kg,1,1,199999,仕入先ﾀﾞﾐｰ,35,山口県,1,20,1,110111,鮮魚  青物,89507,桑田  恵一,,2021/5/31 0:00,2021/5/31 0:00,2021/4/15 0:00,2104150008,1,1,991010,冷凍釣物　40杯入,,,0,0
303040894,303040894,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ21-30個/kg 1kg,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053479,303053479,生ｽﾞﾜｲｶﾞﾆ3L(7-8肩/2kg)2kg化粧箱,2,3,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016048,501016048,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ15本/500g,2,12×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016385,501016385,うにｲｸﾗｾｯﾄ200g,2,2×4,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,4.52E+12,,,,,,,,,,,0,0
501016482,501016482,生ｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ2㎏化粧箱,2,3,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016516,501016516,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ250g,2,20×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.98E+12,,,,,,,,,,,0,0
505051577,505051577,ﾎｷ切身100g×3切,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505057376,505057376,ﾄﾗｳﾄｽﾗｲｽ10g×20枚,2,20×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301002662,301002662,切ﾜﾀﾘｶﾞﾆS(26-30肩/kg)1kg,2,12,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002788,301002788,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ棒肉ﾌﾚｰｸ1kg,2,20,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002920,301002920,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆH 5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303049196,303049196,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(7-8肩/2kg)2kg化粧箱,2,4,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303052283,303052283,生ｽﾞﾜｲｶﾞﾆNo.2ﾊﾞﾙﾀﾞｲ種19.05kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011032,501011032,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ16本/360g,2,8×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.55E+12,,,,,,,,,,,0,0
501011053,501011053,縞ほっけの昆布白醤油干し2枚(約100g/枚),2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016979,501016979,蒸紅ｽﾞﾜｲｶﾞﾆ棒肉崩れLB500g,2,12×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.97E+12,,,,,,,,,,,0,0
505075282,505075282,ぶり照焼60g×3切,2,20×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301000731,301000731,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000772,301000772,ﾜﾀﾘｶﾞﾆ(ﾀｲﾜﾝｶﾞｻﾞﾐ)ﾒｽ200-300g/尾 5kg,2,2,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011542,501011542,赤ｲｶｿｰﾒﾝｶｾｯﾄ10柵/500g,2,4×5,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013310,501013310,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆL3肩(約750g),2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.98E+12,,,,,,,,,,,0,0
501013796,501013796,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆ3L2肩(約480g),2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
505069282,505069282,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3肩(約700g),2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.55E+12,,,,,,,,,,,0,0
505072430,505072430,あじの醤油糀干し2枚(約110g/枚),2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505079230,505079230,むきえび大200g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505082855,505082855,赤ｴﾋﾞ有頭尾付きむき3尾×4ｾｯﾄ,2,20×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083223,505083223,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L3肩(約600g),2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
701000247,701000247,生ｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5㎏,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004332,301004332,生ｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303039212,303039212,生ｽﾞﾜｲｶﾞﾆ6R(6肩/3kg)3kgﾊﾞﾙﾀﾞｲ種,2,2,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011743,501011743,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L3肩（約650g)ﾊﾛｰｽﾞ用,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
501014109,501014109,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆﾌﾚｰｸ1kg,2,12,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016679,501016679,海鮮手巻き寿司ｾｯﾄ5種,2,20×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501017242,501017242,ｻﾖﾘﾌｨｰﾚ20枚/100g,2,20×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505063746,505063746,紅鮭京粕漬け90g×2切,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505074086,505074086,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ15本/500g,2,12×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002572,301002572,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ41ｰ50本/1kg,2,12,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002692,301002692,生ｽﾞﾜｲｶﾞﾆ3L(6-7肩/2kg)2kg化粧箱,2,3,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301448015,2.10528E+13,養殖ｶﾝﾊﾟﾁ1入3-4kg,1,不定貫 3-4kg,140286,ﾏﾙﾊﾆﾁﾛ,46,鹿児島県,4,5,1,110111,鮮魚  青物,89507,桑田  恵一,,2021/5/31 0:00,2021/5/31 0:00,2021/5/29 0:00,2105280434,1,1,991010,,,,0,0
301495006,2.10526E+13,ｶｸﾄﾋﾞｳｵ(ﾂｸｼﾄﾋﾞｳｵ)10入/2kg,1,1,115079,川又商店,26,京都府,1,5,1,110111,鮮魚  青物,89507,桑田  恵一,,2021/5/31 0:00,2021/5/31 0:00,2021/5/27 0:00,2105260018,1,1,991010,定置,,,0,0
301800553,2.10529E+13,ﾎﾞｲﾙﾜｶﾒ塩蔵戻し2kg,1,1,144013,森屋食品,3,岩手県,1,85,1,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/5/31 0:00,2021/5/31 0:00,2021/5/31 0:00,2105290051,1,1,991010,,,,0,0
303052823,303052823,ﾜﾀﾘｶﾞﾆBｵｽﾒｽ込み8尾/1.6kg,2,8,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010180,501010180,赤ｲｶ姿造り6柵/400g,2,4×5,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501014123,501014123,のどぐろ炙りﾌｨｰﾚ8g×20枚,2,30×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016041,501016041,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1kg,2,4×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
505051576,505051576,ﾎｷ切身100g×2切,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
303051101,303051101,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り41-50個/kg 1kg,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010088,501010088,ﾎﾞｲﾙｱﾜﾋﾞｽﾗｲｽ6g×10枚,2,50×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013145,501013145,ﾂﾌﾞ貝ｽﾗｲｽ10g×20枚,2,50,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016526,501016526,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ250g,2,12,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.58E+12,,,,,,,,,,,0,0
505081947,505081947,あさりｴｷｽ500g,2,10×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083678,505083678,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ5L3肩(約1㎏）ﾊﾞﾙﾀﾞｲ種,2,6,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303050756,303050756,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸﾊﾟｯｸ4L(8-9肩/3kg)3kg,2,2,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011635,501011635,さば京粕漬け100g×2切,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501012032,501012032,蒸紅ｽﾞﾜｲｶﾞﾆ爪肉3L(21-25個/500g)500gNET80%,2,16,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501012457,501012457,むきえび大150g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016220,501016220,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L3肩（約650g)ﾊﾛｰｽﾞ用,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
501016441,501016441,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ20本/約340g,2,10×3,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.55E+12,,,,,,,,,,,0,0
505071978,505071978,縞ほっけたまり醤油干し4枚(約100g/枚),2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505081232,505081232,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ15本/500g生食可,2,12,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083392,505083392,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ500g,2,10×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.96E+12,,,,,,,,,,,0,0
505084008,505084008,頭肉付寿司ｴﾋﾞ6LH(10-10.5cm)20尾,2,20×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084321,505084321,いか鹿の子短冊130g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301000846,301000846,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ姿7尾/3kg,2,2,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000893,301000893,生ｽﾞﾜｲｶﾞﾆ4L(8-9肩/3kg)3kg化粧箱,2,2,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002257,301002257,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ5L15本/500g生食可,2,2×8,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004261,301004261,生ｽﾞﾜｲｶﾞﾆ5L(7-8肩/3kg)3kg化粧箱,2,2,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004424,301004424,生ｽﾞﾜｲｶﾞﾆL(200-250g/肩)5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301800863,2.10529E+13,解凍開きｷﾝｷ(ｱﾗｽｶｷﾁｼﾞ)16枚/2kg,1,1,144130,ﾓﾘﾋﾛ水産,USA,ｱﾒﾘｶ,1,4,1,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/5/31 0:00,2021/5/31 0:00,2021/5/31 0:00,2105290133,1,1,991010,,,,0,0
501014469,501014469,むきえび100g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016305,501016305,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ550g,2,8×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
501016457,501016457,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆL3肩(約750g),2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.98E+12,,,,,,,,,,,0,0
505014428,505014428,なると巻1/4本,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505064068,505064068,ﾎｷ切身80g×4切,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505079142,505079142,いか鹿の子短冊80g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083921,505083921,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400g棒3本ﾊﾞﾙﾀﾞｲ種,2,12×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505084004,505084004,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆ棒肉10本/約500g,2,14,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000797,301000797,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り16-20個/kg 1kg,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002511,301002511,生ｽﾞﾜｲｶﾞﾆ3L(7-8肩/2kg)2kg化粧箱S,2,3,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002815,301002815,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(7肩/2kg)2kg化粧箱,2,3,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003538,301003538,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L(9-10肩/2kg)2kg化粧箱,2,4,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301800100,2.10529E+13,ﾊﾏｸﾞﾘ400g,1,1,115012,ｶｸｷ水産,CHN,中国,3,1,1,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/5/31 0:00,2021/5/31 0:00,2021/5/31 0:00,2105290066,1,1,991010,,,,0,0
303049573,303049573,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆL(200-250g/肩)7kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303052819,303052819,ﾜﾀﾘｶﾞﾆﾒｽ17尾/3.9kg,2,17,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054855,303054855,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ41-50個/kg 1kg,2,12,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010893,501010893,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ800g,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
501012106,501012106,ﾄﾗｳﾄｽﾗｲｽ7g×20枚,2,60,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501012492,501012492,ﾄﾗｳﾄｽﾗｲｽ6g×20枚,2,20×2,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505068321,505068321,釜揚げしらす20g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
701050208,701050208,養殖ﾏﾀﾞｲ1尾約2.0kg,1,不定貫,,,38,愛媛県,4,0,1,110115,鮮魚  養魚,89194,武政  佑一朗,,2021/5/31 0:00,2021/5/31 0:00,,,,,,,,,0,0
301000358,301000358,ﾎﾞｲﾙﾀﾗﾊﾞｼｭﾘﾝｸﾊﾟｯｸ5L(1肩約1kg),2,6,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
301003763,301003763,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(約280g/肩)5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301451317,2.1053E+13,ｽﾙﾒｲｶ18-22入/約5kg,1,1,121021,島水,32,島根県,1,20,1,110111,鮮魚  青物,89507,桑田  恵一,,2021/5/31 0:00,2021/5/31 0:00,2021/5/31 0:00,2105300018,1,1,991010,底曳物,,,0,0
303050342,303050342,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ2L(31-40個/kg)1kg,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303051974,303051974,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り21-25個/kg 1kg,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011531,501011531,むきえび大200g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501014460,501014460,生ｽﾞﾜｲｶﾞﾆ5L(350-400g/肩)ﾊｰﾌﾎﾟｰｼｮﾝ1㎏化粧箱ﾊﾞﾙﾀﾞｲ種,2,6,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501015977,501015977,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ250g,2,16×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
505069842,505069842,養殖ぶりｽｷﾝﾚｽﾛｲﾝ5kg,2,2,,,,,2,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505075095,505075095,かにしゃぶしゃぶ雑炊ｾｯﾄ700g,2,7,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505078178,505078178,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ50本/1kg,2,8,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505078587,505078587,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(5-6肩/2㎏）2kg化粧箱,2,4,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083090,505083090,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ51-60個/kg 1kg,2,6×2,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083509,505083509,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(5-6肩/2㎏）2㎏化粧箱,2,4,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4.56E+12,,,,,,,,,,,0,0
301002570,301002570,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆH(欠損品)5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003951,301003951,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆL(200-250g/肩)5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301452068,2.1053E+13,ﾔﾘｲｶﾊﾞﾗ(LL)約5kg,1,1,121021,島水,32,島根県,1,35,1,110111,鮮魚  青物,89507,桑田  恵一,,2021/5/31 0:00,2021/5/31 0:00,2021/5/31 0:00,2105300017,1,1,991010,底曳　水氷,,,0,0
301800860,2.10525E+13,解凍ｱﾌﾞﾗｶﾞﾚｲﾌｨｰﾚ3kg,1,1,144130,ﾓﾘﾋﾛ水産,USA,ｱﾒﾘｶ,1,0,1,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/5/31 0:00,2021/5/31 0:00,2021/5/27 0:00,2105250088,1,1,991010,,,,0,0
303054176,303054176,ｿﾌﾄｼｪﾙｸﾗﾌﾞ ﾏﾝｸﾞﾛｰﾌﾞ24尾,2,12,,,,,2,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505070265,505070265,真だら切身60g×3切(ﾌﾚｯｼｭ),2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505079080,505079080,いか鹿の子短冊70g,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505081278,505081278,味付けいくら特500g,2,20,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505081444,505081444,樺太鱒ゆず塩麹漬け100g×3切,2,1,,,,,3,0,1,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083991,505083991,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｶｯﾄ800g,2,14,,,,,3,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000654,301000654,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(350-400g/肩)5kg,2,1,,,,,1,0,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004807,301004807,生ﾀﾗﾊﾞｶﾞﾆM(300-500g/肩)5㎏,2,1,,,,,1,100,1,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
